sample	producer	occurrence
MH0381	specI_v3_Cluster3477	1
MH0381	MB2bin142	1
MH0381	specI_v3_Cluster7721	1
MH0381	MB2bin192	1
MH0381	specI_v3_Cluster11800	1
MH0381	MB2bin111	1
MH0381	MB2bin93	1
MH0381	specI_v3_Cluster10408	1
MH0381	MB2bin21	1
MH0381	specI_v3_Cluster3475	1
MH0389	MB2bin39	1
MH0389	MGS00127	1
MH0389	MB2bin211	1
MH0389	specI_v3_Cluster10413	1
MH0389	MB2bin76	1
MH0389	MB2bin257	1
MH0389	specI_v3_Cluster2970	1
MH0389	specI_v3_Cluster1017	1
MH0389	MB2bin112	1
MH0389	MB2bin127	1
MH0389	MB2bin160	1
MH0389	specI_v3_Cluster3341	1
MH0389	specI_v3_Cluster7595	1
MH0389	MGS00057	1
MH0389	specI_v3_Cluster3447	1
MH0389	specI_v3_Cluster3478	1
MH0389	MB2bin13	1
MH0389	specI_v3_Cluster3646	1
MH0389	MB2bin3	1
MH0389	MB2bin159	1
MH0389	MB2bin146	1
MH0389	MB2bin62	1
MH0389	MB2bin158	1
MH0389	MB2bin324	1
MH0389	MB2bin21	1
MH0389	MB2bin52	1
MH0389	MB2bin174	1
MH0389	MGS00100	1
MH0389	MB2bin183	1
MH0389	specI_v3_Cluster11800	1
MH0389	MB2bin26	1
MH0389	specI_v3_Cluster3475	1
MH0389	MGS00010	1
MH0389	specI_v3_Cluster3602	1
MH0389	MB2bin8	1
MH0389	specI_v3_Cluster9093	1
MH0389	MB2bin185	1
MH0389	specI_v3_Cluster1016	1
MH0389	MB2bin22	1
MH0389	specI_v3_Cluster1576	1
MH0389	specI_v3_Cluster3638	1
MH0389	MGS00060	1
MH0389	specI_v3_Cluster2366	1
MH0389	specI_v3_Cluster3476	1
MH0389	MB2bin24	1
MH0389	specI_v3_Cluster7726	1
MH0389	MB2bin219	1
MH0389	specI_v3_Cluster7640	1
NG5636146	specI_v3_Cluster2366	1
NG5636146	MB2bin12	1
NG5636146	MB2bin8	1
NG5636146	MGS00051	1
NG5636146	MGS00155	1
NG5636146	specI_v3_Cluster7314	1
NG5636146	MB2bin162	1
NG5636146	MB2bin158	1
NG5636146	specI_v3_Cluster11800	1
NG5636146	MB2bin93	1
NG5636146	MB2bin122	1
NG5636146	MB2bin3	1
NG5636146	MB2bin69	1
NG5636146	MB2bin114	1
NG5636146	MB2bin94	1
NG5636146	MB2bin111	1
NG5636146	specI_v3_Cluster3655	1
NG5636146	MB2bin52	1
NG5636146	MB2bin21	1
NG5636146	MB2bin183	1
NG5636146	MB2bin22	1
NG5636146	specI_v3_Cluster7721	1
NG5636146	specI_v3_Cluster8207	1
NG5636146	MB2bin26	1
NG5636146	MB2bin146	1
NG5636146	MB2bin76	1
NG5636146	MB2bin23	1
NG5636146	specI_v3_Cluster1576	1
NG5636146	specI_v3_Cluster2187	1
NG5636146	specI_v3_Cluster1015	1
NG5636146	MB2bin75	1
MH0129	MB2bin6	1
MH0129	MB2bin39	1
MH0129	specI_v3_Cluster3477	1
MH0129	MB2bin26	1
MH0129	MB2bin159	1
MH0129	specI_v3_Cluster3478	1
MH0129	MB2bin21	1
MH0129	MB2bin38	1
MH0129	MB2bin12	1
MH0129	MB2bin62	1
MH0129	MB2bin257	1
MH0129	specI_v3_Cluster3476	1
MH0129	MB2bin185	1
MH0129	MB2bin183	1
MH0129	MB2bin8	1
MH0129	MB2bin146	1
MH0129	MB2bin106	1
MH0129	specI_v3_Cluster3475	1
MH0129	MB2bin76	1
MH0129	MB2bin24	1
MH0129	MB2bin114	1
MH0129	MB2bin23	1
MH0129	MB2bin4	1
MH0129	MB2bin75	1
MH0129	MB2bin158	1
MH0129	specI_v3_Cluster2366	1
MH0129	MB2bin52	1
MH0129	MB2bin13	1
MH0129	MGS00010	1
MH0129	specI_v3_Cluster10479	1
MH0129	MB2bin119	1
MH0129	MB2bin192	1
MH0129	MB2bin129	1
MH0129	specI_v3_Cluster10408	1
MH0129	MB2bin93	1
MH0129	specI_v3_Cluster11800	1
NG5636288	MB2bin75	1
NG5636288	MB2bin93	1
NG5636288	specI_v3_Cluster3341	1
NG5636288	MB2bin52	1
NG5636288	MB2bin183	1
NG5636288	MB2bin326	1
NG5636288	MGS00051	1
NG5636288	specI_v3_Cluster2366	1
NG5636288	MB2bin69	1
NG5636288	MB2bin12	1
NG5636288	specI_v3_Cluster3678	1
NG5636288	MB2bin8	1
NG5636288	specI_v3_Cluster1577	1
NG5636288	specI_v3_Cluster1576	1
NG5636288	MB2bin114	1
NG5636288	MGS00060	1
NG5636288	MGS00155	1
NG5636288	specI_v3_Cluster7732	1
NG5636288	MB2bin127	1
NG5636288	MB2bin207	1
NG5636288	specI_v3_Cluster11800	1
NG5636288	MB2bin160	1
NG5636288	MB2bin158	1
NG5636288	MB2bin185	1
NG5636288	MB2bin22	1
NG5636288	MB2bin146	1
NG5636288	MB2bin76	1
NG5636288	MB2bin23	1
MH0119	MB2bin6	1
MH0119	MB2bin39	1
MH0119	specI_v3_Cluster1597	1
MH0119	MB2bin146	1
MH0119	specI_v3_Cluster10408	1
MH0119	MB2bin26	1
MH0119	MB2bin189	1
MH0119	MB2bin114	1
MH0119	MB2bin12	1
MH0119	MB2bin207	1
MH0119	MB2bin23	1
MH0119	MB2bin159	1
MH0119	MB2bin38	1
MH0119	MB2bin129	1
MH0119	specI_v3_Cluster3066	1
MH0119	MB2bin75	1
MH0119	specI_v3_Cluster10413	1
MH0119	specI_v3_Cluster11800	1
MH0119	MB2bin183	1
MH0119	MB2bin8	1
MH0119	specI_v3_Cluster1015	1
MH0119	specI_v3_Cluster3478	1
MH0119	specI_v3_Cluster1576	1
MH0119	specI_v3_Cluster3476	1
MH0119	MB2bin158	1
MH0119	MB2bin112	1
MH0119	specI_v3_Cluster2366	1
MH0119	MB2bin62	1
MH0119	specI_v3_Cluster7726	1
MH0119	MB2bin326	1
MH0119	specI_v3_Cluster3622	1
MH0119	MB2bin76	1
MH0119	MGS00010	1
MH0119	specI_v3_Cluster3475	1
MH0119	MB2bin24	1
MH0119	specI_v3_Cluster3477	1
MH0119	MB2bin52	1
MH0119	MB2bin93	1
MH0119	specI_v3_Cluster7721	1
MH0119	MB2bin22	1
MH0119	MB2bin48	1
MH0119	MB2bin137	1
MH0119	MB2bin185	1
MH0119	MB2bin13	1
MH0119	MB2bin4	1
MH0119	MB2bin142	1
MH0323	MB2bin6	1
MH0323	MB2bin132	1
MH0323	MB2bin39	1
MH0323	MB2bin8	1
MH0323	MB2bin183	1
MH0323	MB2bin52	1
MH0323	specI_v3_Cluster3622	1
MH0323	MB2bin129	1
MH0323	specI_v3_Cluster2366	1
MH0323	specI_v3_Cluster2159	1
MH0323	specI_v3_Cluster3699	1
MH0323	MB2bin48	1
MH0323	MB2bin326	1
MH0323	MB2bin162	1
MH0323	specI_v3_Cluster10413	1
MH0323	MB2bin21	1
MH0323	MB2bin85	1
MH0323	specI_v3_Cluster1068	1
MH0323	MB2bin161	1
MH0323	specI_v3_Cluster1017	1
MH0323	specI_v3_Cluster3066	1
MH0323	MB2bin76	1
MH0323	MB2bin142	1
MH0323	MB2bin12	1
MH0323	MB2bin70	1
MH0323	MGS00155	1
MH0323	MB2bin225	1
MH0323	MB2bin22	1
MH0323	MB2bin214	1
MH0323	MB2bin330	1
MH0323	MB2bin94	1
MH0323	specI_v3_Cluster1576	1
MH0323	MB2bin207	1
MH0323	MB2bin23	1
MH0323	MB2bin185	1
MH0323	MB2bin253	1
MH0323	MB2bin112	1
MH0323	MGS00051	1
MH0323	specI_v3_Cluster11800	1
MH0323	specI_v3_Cluster2160	1
MH0323	MB2bin171	1
MH0323	MB2bin3	1
MH0323	specI_v3_Cluster1018	1
MH0323	specI_v3_Cluster1016	1
MH0323	MB2bin122	1
MH0323	MB2bin158	1
MH0323	MGS00127	1
MH0323	specI_v3_Cluster5071	1
MH0323	MB2bin159	1
MH0323	specI_v3_Cluster3478	1
MH0323	MB2bin146	1
MH0323	MB2bin114	1
MH0323	MB2bin24	1
MH0410	MB2bin6	1
MH0410	MB2bin39	1
MH0410	specI_v3_Cluster1576	1
MH0410	MB2bin207	1
MH0410	MB2bin114	1
MH0410	MB2bin159	1
MH0410	MB2bin75	1
MH0410	specI_v3_Cluster3066	1
MH0410	MB2bin21	1
MH0410	MB2bin122	1
MH0410	MB2bin26	1
MH0410	MB2bin142	1
MH0410	specI_v3_Cluster10415	1
MH0410	MB2bin146	1
MH0410	MB2bin67	1
MH0410	MB2bin185	1
MH0410	MB2bin112	1
MH0410	specI_v3_Cluster7314	1
MH0410	MB2bin8	1
MH0410	specI_v3_Cluster1597	1
MH0410	MB2bin12	1
MH0410	MB2bin93	1
MH0410	MB2bin111	1
MH0410	MB2bin52	1
MH0410	specI_v3_Cluster2366	1
MH0410	specI_v3_Cluster3477	1
MH0410	specI_v3_Cluster11800	1
MH0410	specI_v3_Cluster3341	1
MH0410	MB2bin3	1
MH0410	MB2bin257	1
MH0410	MB2bin158	1
MH0410	MGS00010	1
MH0410	MB2bin76	1
MH0410	MB2bin22	1
MH0410	specI_v3_Cluster3475	1
MH0410	specI_v3_Cluster3476	1
MH0410	MB2bin183	1
MH0410	specI_v3_Cluster7721	1
MH0410	specI_v3_Cluster3622	1
MH0410	specI_v3_Cluster3478	1
MH0359	MB2bin6	1
MH0359	MB2bin39	1
MH0359	specI_v3_Cluster3341	1
MH0359	specI_v3_Cluster3066	1
MH0359	specI_v3_Cluster1576	1
MH0359	MB2bin127	1
MH0359	MB2bin158	1
MH0359	specI_v3_Cluster3638	1
MH0359	specI_v3_Cluster7314	1
MH0359	MGS00155	1
MH0359	MB2bin94	1
MH0359	specI_v3_Cluster8207	1
MH0359	specI_v3_Cluster2159	1
MH0359	MGS00196	1
MH0359	MB2bin23	1
MH0359	MB2bin146	1
MH0359	MB2bin21	1
MH0359	specI_v3_Cluster11800	1
MH0359	MB2bin159	1
MH0359	MB2bin12	1
MH0359	MB2bin13	1
MH0359	MB2bin76	1
MH0359	specI_v3_Cluster85	1
MH0359	MB2bin122	1
MH0359	specI_v3_Cluster2366	1
MH0359	MB2bin75	1
MH0359	specI_v3_Cluster7619	1
MH0359	specI_v3_Cluster2160	1
MH0359	MGS00051	1
MH0359	MB2bin22	1
MH0359	MB2bin69	1
MH0359	MB2bin3	1
MH0359	MB2bin330	1
MH0359	specI_v3_Cluster3475	1
MH0359	MB2bin183	1
MH0359	MB2bin114	1
MH0359	specI_v3_Cluster3478	1
MH0359	MB2bin52	1
MH0359	MB2bin129	1
MH0359	MB2bin8	1
MH0359	MB2bin174	1
MH0359	specI_v3_Cluster3639	1
MH0359	MB2bin112	1
MH0359	specI_v3_Cluster3476	1
MH0359	MB2bin78	1
MH0359	MB2bin185	1
MH0359	MB2bin207	1
MH0359	MB2bin24	1
NG5636158	MB2bin6	1
NG5636158	MB2bin39	1
NG5636158	MB2bin93	1
NG5636158	MB2bin69	1
NG5636158	MB2bin76	1
NG5636158	MB2bin52	1
NG5636158	MB2bin94	1
NG5636158	MB2bin158	1
NG5636158	MB2bin183	1
NG5636158	specI_v3_Cluster10413	1
NG5636158	specI_v3_Cluster3667	1
NG5636158	MB2bin185	1
NG5636158	MB2bin127	1
NG5636158	MB2bin129	1
NG5636158	specI_v3_Cluster1576	1
NG5636158	MB2bin24	1
NG5636158	MB2bin122	1
NG5636158	MB2bin12	1
NG5636158	specI_v3_Cluster3638	1
NG5636158	MB2bin174	1
NG5636158	MGS00155	1
NG5636158	MB2bin114	1
NG5636158	specI_v3_Cluster7728	1
NG5636158	MB2bin112	1
NG5636158	MB2bin75	1
NG5636158	MB2bin22	1
NG5636158	MGS00196	1
NG5636158	specI_v3_Cluster2366	1
NG5636158	MGS00051	1
NG5636158	MB2bin126	1
NG5636158	MB2bin146	1
NG5636158	specI_v3_Cluster7726	1
NG5636158	specI_v3_Cluster3476	1
NG5636158	specI_v3_Cluster3341	1
NG5636158	MB2bin21	1
NG5636158	MB2bin8	1
NG5636158	specI_v3_Cluster11800	1
NG5636158	MGS00010	1
NG5636158	specI_v3_Cluster8207	1
NG5636158	MB2bin159	1
MH0375	MB2bin6	1
MH0375	MB2bin39	1
MH0375	MB2bin125	1
MH0375	specI_v3_Cluster2159	1
MH0375	MB2bin225	1
MH0375	specI_v3_Cluster3699	1
MH0375	MB2bin48	1
MH0375	MB2bin326	1
MH0375	MGS00196	1
MH0375	MB2bin136	1
MH0375	MB2bin159	1
MH0375	specI_v3_Cluster10413	1
MH0375	MB2bin337	1
MH0375	MB2bin112	1
MH0375	MB2bin22	1
MH0375	MB2bin76	1
MH0375	specI_v3_Cluster3475	1
MH0375	MB2bin183	1
MH0375	MGS00010	1
MH0375	specI_v3_Cluster3341	1
MH0375	MB2bin52	1
MH0375	MB2bin207	1
MH0375	MB2bin78	1
MH0375	specI_v3_Cluster11800	1
MH0375	MB2bin185	1
MH0375	MB2bin142	1
MH0375	MB2bin168	1
MH0375	specI_v3_Cluster2366	1
MH0375	MB2bin21	1
MH0375	specI_v3_Cluster3476	1
MH0375	MB2bin302	1
MH0375	MB2bin24	1
MH0375	specI_v3_Cluster7698	1
MH0375	specI_v3_Cluster7640	1
MH0375	MB2bin158	1
MH0375	MB2bin111	1
MH0375	specI_v3_Cluster3478	1
MH0375	MB2bin146	1
MH0375	specI_v3_Cluster3477	1
MH0375	MB2bin160	1
MH0375	MB2bin93	1
MH0375	specI_v3_Cluster1576	1
MH0375	MB2bin12	1
MH0375	MB2bin23	1
MH0375	specI_v3_Cluster2160	1
MH0375	specI_v3_Cluster5400	1
MH0375	MB2bin114	1
MH0375	MB2bin122	1
MH0169	MB2bin6	1
MH0169	MB2bin137	1
MH0169	MB2bin75	1
MH0169	MB2bin183	1
MH0169	MB2bin337	1
MH0169	MB2bin185	1
MH0169	MB2bin146	1
MH0169	MB2bin26	1
MH0169	MB2bin21	1
MH0169	specI_v3_Cluster1576	1
MH0169	specI_v3_Cluster7726	1
MH0169	MB2bin8	1
MH0169	MB2bin159	1
MH0169	specI_v3_Cluster2366	1
MH0169	MGS00010	1
MH0169	MB2bin122	1
MH0169	MB2bin23	1
MH0169	MB2bin158	1
MH0169	MB2bin189	1
MH0169	MB2bin76	1
MH0169	MB2bin114	1
MH0169	specI_v3_Cluster1015	1
MH0169	MB2bin93	1
MH0169	MB2bin326	1
MH0087	MB2bin39	1
MH0087	specI_v3_Cluster2366	1
MH0087	MB2bin76	1
MH0087	specI_v3_Cluster1576	1
MH0087	specI_v3_Cluster3478	1
MH0087	MB2bin207	1
MH0087	MGS00010	1
MH0087	MB2bin12	1
MH0087	specI_v3_Cluster3622	1
MH0087	MB2bin136	1
MH0087	MB2bin142	1
MH0087	specI_v3_Cluster5238	1
MH0087	MB2bin112	1
MH0087	specI_v3_Cluster3475	1
MH0087	specI_v3_Cluster3477	1
MH0087	specI_v3_Cluster3476	1
MH0087	MB2bin158	1
MH0087	specI_v3_Cluster11800	1
MH0087	MB2bin52	1
MH0087	specI_v3_Cluster7619	1
MH0087	MB2bin69	1
NG5636350	MB2bin6	1
NG5636350	MB2bin39	1
NG5636350	MB2bin8	1
NG5636350	MGS00051	1
NG5636350	MB2bin174	1
NG5636350	MB2bin22	1
NG5636350	MB2bin127	1
NG5636350	specI_v3_Cluster1015	1
NG5636350	MB2bin93	1
NG5636350	specI_v3_Cluster3602	1
NG5636350	MB2bin52	1
NG5636350	MB2bin21	1
NG5636350	specI_v3_Cluster3639	1
NG5636350	MGS00155	1
NG5636350	MB2bin38	1
NG5636350	MB2bin69	1
NG5636350	MB2bin13	1
NG5636350	MB2bin49	1
NG5636350	specI_v3_Cluster2366	1
NG5636350	MB2bin162	1
NG5636350	specI_v3_Cluster3478	1
NG5636350	specI_v3_Cluster11851	1
NG5636350	MB2bin12	1
NG5636350	MB2bin24	1
NG5636350	specI_v3_Cluster1595	1
NG5636350	MB2bin76	1
NG5636350	MB2bin4	1
NG5636350	MB2bin3	1
NG5636350	MB2bin347	1
NG5636334	MB2bin93	1
NG5636334	MB2bin127	1
NG5636334	MGS00051	1
NG5636334	specI_v3_Cluster11851	1
NG5636334	MB2bin4	1
NG5636334	MB2bin3	1
NG5636334	MB2bin12	1
NG5636334	MB2bin38	1
NG5636334	MGS00155	1
NG5636334	MB2bin21	1
NG5636334	MB2bin22	1
NG5636334	MGS00060	1
NG5636334	specI_v3_Cluster7721	1
NG5636334	MB2bin8	1
NG5636334	MB2bin69	1
NG5636334	specI_v3_Cluster6795	1
NG5636334	specI_v3_Cluster8207	1
NG5636334	specI_v3_Cluster3675	1
NG5636334	MB2bin52	1
NG5636334	MB2bin183	1
MH0408	MB2bin6	1
MH0408	MB2bin39	1
MH0408	MB2bin183	1
MH0408	MB2bin189	1
MH0408	MB2bin21	1
MH0408	specI_v3_Cluster7726	1
MH0408	MB2bin62	1
MH0408	specI_v3_Cluster85	1
MH0408	specI_v3_Cluster1595	1
MH0408	MB2bin122	1
MH0408	MB2bin225	1
MH0408	MB2bin3	1
MH0408	specI_v3_Cluster10413	1
MH0408	MB2bin158	1
MH0408	MB2bin12	1
MH0408	MB2bin13	1
MH0408	MB2bin168	1
MH0408	MB2bin93	1
MH0408	MB2bin146	1
MH0408	MB2bin26	1
MH0408	MB2bin111	1
MH0408	MB2bin185	1
MH0408	MB2bin38	1
MH0408	specI_v3_Cluster1015	1
MH0408	specI_v3_Cluster1576	1
MH0408	MB2bin22	1
MH0408	MB2bin162	1
MH0408	specI_v3_Cluster2366	1
MH0408	specI_v3_Cluster10414	1
MH0408	specI_v3_Cluster7640	1
MH0408	specI_v3_Cluster7728	1
MH0408	specI_v3_Cluster3623	1
MH0408	specI_v3_Cluster2136	1
MH0408	MB2bin106	1
MH0408	MGS00100	1
MH0408	MB2bin257	1
MH0408	MB2bin8	1
MH0408	MB2bin207	1
MH0408	specI_v3_Cluster86	1
MH0408	MB2bin142	1
MH0408	MGS00010	1
MH0408	MB2bin52	1
MH0408	specI_v3_Cluster3699	1
MH0408	MB2bin114	1
MH0408	specI_v3_Cluster11800	1
MH0408	specI_v3_Cluster10408	1
MH0408	MB2bin337	1
MH0408	MB2bin112	1
MH0408	MB2bin119	1
MH0408	MB2bin159	1
MH0408	specI_v3_Cluster3478	1
MH0408	MB2bin187	1
MH0408	specI_v3_Cluster3475	1
MH0408	specI_v3_Cluster1682	1
MH0408	specI_v3_Cluster3476	1
MH0408	MB2bin4	1
MH0408	MB2bin23	1
MH0408	MB2bin129	1
MH0408	MB2bin118	1
MH0408	MB2bin76	1
MH0408	specI_v3_Cluster3622	1
MH0377	specI_v3_Cluster96	1
MH0377	MB2bin6	1
MH0377	MB2bin39	1
MH0377	specI_v3_Cluster1597	1
MH0377	MGS00155	1
MH0377	MB2bin183	1
MH0377	MB2bin22	1
MH0377	specI_v3_Cluster3478	1
MH0377	MB2bin13	1
MH0377	MB2bin4	1
MH0377	MB2bin225	1
MH0377	specI_v3_Cluster1015	1
MH0377	specI_v3_Cluster1595	1
MH0377	MB2bin23	1
MH0377	MB2bin159	1
MH0377	MB2bin136	1
MH0377	MB2bin38	1
MH0377	MB2bin211	1
MH0377	specI_v3_Cluster11800	1
MH0377	MB2bin185	1
MH0377	MB2bin337	1
MH0377	MB2bin21	1
MH0377	specI_v3_Cluster7595	1
MH0377	specI_v3_Cluster1068	1
MH0377	MB2bin146	1
MH0377	MGS00010	1
MH0377	MB2bin52	1
MH0377	specI_v3_Cluster3476	1
MH0377	MB2bin222	1
MH0377	specI_v3_Cluster3475	1
MH0377	MB2bin180	1
MH0377	specI_v3_Cluster1576	1
MH0377	MB2bin259	1
MH0377	MB2bin125	1
MH0377	MB2bin26	1
MH0377	MB2bin158	1
MH0377	MB2bin76	1
MH0377	specI_v3_Cluster3477	1
MH0377	MGS00051	1
MH0377	specI_v3_Cluster3666	1
MH0377	MB2bin12	1
MH0377	MB2bin189	1
MH0377	MB2bin142	1
MH0377	specI_v3_Cluster3622	1
MH0377	MGS00127	1
MH0377	MB2bin122	1
MH0377	MB2bin257	1
MH0377	MGS00100	1
MH0377	MB2bin114	1
MH0377	MB2bin3	1
MH0377	specI_v3_Cluster2366	1
MH0377	MB2bin168	1
MH0382	MB2bin6	1
MH0382	MB2bin39	1
MH0382	MB2bin114	1
MH0382	MB2bin159	1
MH0382	MB2bin21	1
MH0382	MB2bin62	1
MH0382	specI_v3_Cluster3478	1
MH0382	specI_v3_Cluster7728	1
MH0382	specI_v3_Cluster2366	1
MH0382	MGS00010	1
MH0382	MB2bin76	1
MH0382	MB2bin8	1
MH0382	MB2bin303	1
MH0382	MGS00051	1
MH0382	specI_v3_Cluster3475	1
MH0382	MGS00155	1
MH0382	MB2bin24	1
MH0382	MB2bin126	1
MH0382	MB2bin93	1
MH0382	MB2bin183	1
MH0382	MB2bin12	1
MH0382	MB2bin142	1
MH0382	specI_v3_Cluster3477	1
MH0382	MB2bin13	1
MH0382	specI_v3_Cluster1597	1
MH0382	MB2bin52	1
MH0382	specI_v3_Cluster2970	1
MH0382	specI_v3_Cluster3341	1
MH0382	specI_v3_Cluster11800	1
MH0382	specI_v3_Cluster3476	1
MH0382	MB2bin23	1
MH0382	MB2bin326	1
MH0382	MB2bin112	1
MH0382	specI_v3_Cluster3928	1
MH0382	MB2bin185	1
MH0382	MB2bin146	1
MH0382	MB2bin158	1
MH0382	MGS00196	1
MH0382	specI_v3_Cluster7721	1
MH0382	MB2bin207	1
MH0382	MB2bin127	1
MH0382	MB2bin3	1
MH0382	MB2bin22	1
MH0349	MB2bin6	1
MH0349	specI_v3_Cluster7604	1
MH0349	MB2bin39	1
MH0349	MGS00051	1
MH0349	specI_v3_Cluster2366	1
MH0349	MB2bin162	1
MH0349	MB2bin114	1
MH0349	MB2bin23	1
MH0349	MB2bin185	1
MH0349	MB2bin225	1
MH0349	MB2bin93	1
MH0349	MB2bin69	1
MH0349	MB2bin52	1
MH0349	MB2bin4	1
MH0349	MB2bin76	1
MH0349	MB2bin62	1
MH0349	MB2bin159	1
MH0349	MGS00057	1
MH0349	MB2bin146	1
MH0349	specI_v3_Cluster3638	1
MH0349	MB2bin183	1
MH0349	MB2bin24	1
MH0349	MB2bin129	1
MH0349	MB2bin26	1
MH0349	MB2bin158	1
MH0349	MB2bin21	1
MH0349	specI_v3_Cluster2160	1
MH0349	MB2bin126	1
MH0349	MB2bin257	1
MH0349	MB2bin122	1
MH0349	MB2bin192	1
MH0349	specI_v3_Cluster1597	1
MH0349	specI_v3_Cluster3639	1
MH0349	MB2bin75	1
MH0349	specI_v3_Cluster7314	1
MH0349	MB2bin3	1
MH0349	MB2bin136	1
MH0349	specI_v3_Cluster1576	1
MH0349	specI_v3_Cluster11800	1
MH0349	MB2bin174	1
MH0349	MB2bin12	1
MH0349	MB2bin22	1
MH0349	MGS00100	1
MH0349	MB2bin94	1
MH0349	specI_v3_Cluster10413	1
MH0349	MB2bin13	1
MH0349	MB2bin8	1
MH0349	MGS00155	1
MH0399	MB2bin6	1
MH0399	MB2bin39	1
MH0399	MB2bin185	1
MH0399	MB2bin67	1
MH0399	specI_v3_Cluster3602	1
MH0399	MB2bin123	1
MH0399	specI_v3_Cluster7662	1
MH0399	MGS00010	1
MH0399	MB2bin26	1
MH0399	specI_v3_Cluster3639	1
MH0399	MB2bin225	1
MH0399	MB2bin111	1
MH0399	MB2bin12	1
MH0399	specI_v3_Cluster3622	1
MH0399	MB2bin257	1
MH0399	MGS00051	1
MH0399	MB2bin159	1
MH0399	specI_v3_Cluster3478	1
MH0399	MB2bin146	1
MH0399	specI_v3_Cluster1595	1
MH0399	MB2bin255	1
MH0399	specI_v3_Cluster11256	1
MH0399	MB2bin136	1
MH0399	specI_v3_Cluster3475	1
MH0399	MB2bin126	1
MH0399	MB2bin76	1
MH0399	specI_v3_Cluster11800	1
MH0399	specI_v3_Cluster3667	1
MH0399	MB2bin339	1
MH0399	MB2bin93	1
MH0399	specI_v3_Cluster1015	1
MH0399	MB2bin38	1
MH0399	MB2bin114	1
MH0399	MB2bin21	1
MH0399	MGS00057	1
MH0399	specI_v3_Cluster3476	1
MH0399	MGS00100	1
MH0399	MGS00196	1
MH0399	specI_v3_Cluster2366	1
MH0399	MB2bin8	1
MH0399	MB2bin187	1
MH0399	MB2bin22	1
MH0399	specI_v3_Cluster1577	1
MH0399	MB2bin75	1
MH0399	MB2bin162	1
MH0399	MB2bin183	1
MH0399	MB2bin125	1
MH0399	specI_v3_Cluster2159	1
MH0399	specI_v3_Cluster3638	1
MH0399	MB2bin4	1
MH0399	MB2bin3	1
MH0399	MB2bin265	1
MH0399	MB2bin13	1
MH0399	MB2bin23	1
MH0399	MB2bin158	1
MH0399	specI_v3_Cluster10413	1
MH0399	MB2bin122	1
NG5636278	MB2bin6	1
NG5636278	MB2bin132	1
NG5636278	MB2bin39	1
NG5636278	MGS00155	1
NG5636278	MB2bin12	1
NG5636278	MB2bin75	1
NG5636278	MB2bin24	1
NG5636278	specI_v3_Cluster11800	1
NG5636278	specI_v3_Cluster2366	1
NG5636278	MB2bin159	1
NG5636278	MB2bin180	1
NG5636278	MB2bin21	1
NG5636278	MB2bin127	1
NG5636278	MB2bin114	1
NG5636278	specI_v3_Cluster1576	1
NG5636278	specI_v3_Cluster1018	1
NG5636278	specI_v3_Cluster1017	1
NG5636278	MB2bin23	1
NG5636278	specI_v3_Cluster1016	1
NG5636278	MGS00100	1
NG5636278	MB2bin158	1
NG5636278	specI_v3_Cluster10413	1
NG5636278	specI_v3_Cluster3643	1
NG5636278	MB2bin137	1
NG5636278	MB2bin126	1
NG5636278	MB2bin52	1
NG5636278	MB2bin85	1
NG5636278	MB2bin146	1
NG5636278	specI_v3_Cluster7726	1
NG5636278	MB2bin3	1
NG5636278	MB2bin118	1
NG5636278	MB2bin93	1
NG5636278	MB2bin257	1
NG5636278	MB2bin214	1
NG5636278	MB2bin76	1
NG5636278	MGS00051	1
NG5636278	specI_v3_Cluster3639	1
NG5636278	MGS00057	1
NG5636278	MGS00060	1
NG5636278	specI_v3_Cluster7694	1
NG5636278	MB2bin183	1
NG5636278	MB2bin13	1
NG5636278	MB2bin219	1
NG5636278	specI_v3_Cluster1595	1
NG5636278	MB2bin162	1
NG5636278	specI_v3_Cluster7314	1
NG5636278	MB2bin22	1
MH0271	MB2bin6	1
MH0271	MB2bin39	1
MH0271	MB2bin94	1
MH0271	MB2bin26	1
MH0271	specI_v3_Cluster3476	1
MH0271	specI_v3_Cluster10413	1
MH0271	MB2bin158	1
MH0271	MB2bin183	1
MH0271	MB2bin122	1
MH0271	MB2bin114	1
MH0271	MB2bin67	1
MH0271	MB2bin75	1
MH0271	MB2bin146	1
MH0271	MB2bin23	1
MH0271	specI_v3_Cluster7726	1
MH0271	MB2bin337	1
MH0271	specI_v3_Cluster1576	1
MH0271	MB2bin126	1
MH0271	specI_v3_Cluster10408	1
MH0271	MB2bin111	1
MH0271	MB2bin174	1
MH0271	specI_v3_Cluster2366	1
MH0271	specI_v3_Cluster11800	1
MH0271	MB2bin93	1
MH0271	specI_v3_Cluster1597	1
MH0271	MB2bin159	1
MH0271	specI_v3_Cluster1595	1
MH0271	specI_v3_Cluster3477	1
MH0271	MB2bin187	1
MH0271	MB2bin112	1
MH0271	specI_v3_Cluster3475	1
MH0271	specI_v3_Cluster7721	1
MH0271	MGS00051	1
MH0271	specI_v3_Cluster3478	1
MH0271	MB2bin185	1
MH0271	MB2bin12	1
MH0271	MB2bin52	1
MH0271	MB2bin76	1
MH0271	MGS00010	1
MH0271	MB2bin22	1
MH0271	MB2bin129	1
MH0271	MB2bin142	1
MH0271	MB2bin207	1
MH0271	MB2bin171	1
MH0271	MB2bin8	1
MH0271	MB2bin61	1
MH0271	MGS00155	1
